category,value_name,recent_item,type,registry_path
General,0,?source=HotKey | 獭猭牣敥据楬⵰ⴭ潳牵散䠽瑯敋⁹㜨⤰氮歮 | ~ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,9,Results | 敒畳瑬⹳湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,13,Registry_Module | 敒楧瑳祲䵟摯汵⹥湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,17,registry_parser.png | 敲楧瑳祲灟牡敳⹲湬kX 뻯 | registry_parser,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,7,.gitignore | 朮瑩杩潮敲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,1,AUFA_Practice | 啁䅆偟慲瑣捩⁥㈨⸩湬k\ 뻯 | AUFA_Practice (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,18,registry_main.png | 敲楧瑳祲浟楡⹮湬kT 뻯 | registry_main,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,16,Parser | 慐獲牥氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,29,NCERT-TASK-05-Week 5 · Memory (RAM) Forensic |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,6,exported | 硥潰瑲摥氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,10,system-initiated | 獭整浡獳獹整⵭湩瑩慩整⁤㜨⤸氮歮 | r 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,14,?source=HotKey | 獭猭牣敥据楬⵰ⴭ潳牵散䠽瑯敋⁹㜨⤰氮歮 | ~ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
General,20,䥕⠠⤲氮歮 | F 뻯 | UI (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs
.1-stable,0,flutter_windows_3.41.1-stable | 汦瑵整彲楷摮睯彳⸳ㄴㄮ猭慴汢⹥湬kt 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.1-stable
.7z,0,InventoryApp.7z | 湉敶瑮牯䅹灰㜮⹺湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.7z
.7z,1,CRMS.7z | 剃卍⠠⤲氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.7z
.7z,2,kali-linux-2026.2-vmware-amd64.7z | 慫楬氭湩硵㈭㈰⸶ⴲ浶慷敲愭摭㐶氮歮 | v 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.7z
.7z,3,Logfile.7z | 潌晧汩⁥㈨⸩湬kP 뻯 | Logfile (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.7z
.7z,4,app-1.0.9243.7z | 灡⵰⸱⸰㈹㌴氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.7z
.9243,0,app-1.0.9243 | 灡⵰⸱⸰㈹㌴⠠⤲氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.9243
.accdb,0,New Microsoft Access Database.accdb | 敎⁷楍牣獯景⁴捁散獳䐠瑡扡獡⹥湬kt 뻯 | New Microsoft Access Database,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.accdb
.aspx,0,TrackingMain.aspx | 瑨灴⵳㠭㜱⸱楢灳朮癯瀮⵫牔捡楫杮慍湩愮灳⹸湬k 뻯 | https--8171.bisp.gov.pk-TrackingMain.aspx,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.aspx
.avif,0,web-design-technology-browsing-programming-concept_53876-163260.avif | 敷ⵢ敤楳湧琭捥湨汯杯⵹牢睯楳杮瀭潲牧浡業杮挭湯散瑰㕟㠳㘷ㄭ㌶㘲⸰湬k¸ 뻯 | web-design-technology-browsing-programming-concept_53876-163260,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.avif
.avif,1,bridge.avif | 牢摩敧氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.avif
.bin,0,suspicious.bin | 畳灳捩潩獵戮湩氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.bin
.com/fwlink/?linkid=2167727&source=teams,0,?url=https://go.microsoft.com/fwlink/?linkid=2167727&source=teams | 業牣獯景⵴摥敧ⴭ甭汲栽瑴獰㌥╡昲㈥杦⹯業牣獯景⹴潣╭昲睦楬歮㈥╦昳楬歮摩㌥㉤㘱㜷㜲猦畯捲㵥整浡⹳湬kø 뻯 | microsoft-edge---url=https%3a%2f%2fgo.microsoft.com%2ffwlink%2f%3flinkid%3d2167727&source=teams,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.com/fwlink/?linkid=2167727&source=teams
.conf,0,httpd.conf | 瑨灴⹤潣普氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.conf
.config,0,CaseForm1.exe.config | 慃敳潆浲⸱硥⹥潣普杩氮歮 | b 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.config
.config,1,App.config | 灁⹰潣普杩氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.config
.config,2,CRMS_MVC.exe.config | 剃卍䵟䍖攮數挮湯楦⹧湬k` 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.config
.crdownload,0,Agile Software Development Notes.pdf.crdownload | 杁汩⁥潓瑦慷敲䐠癥汥灯敭瑮丠瑯獥瀮晤挮摲睯汮慯⹤湬k 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.crdownload
.crdownload,1,Requirement Engineering Notes.pdf.crdownload | 敒畱物浥湥⁴湅楧敮牥湩⁧潎整⹳摰⹦牣潤湷潬摡氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.crdownload
.crdownload,2,WhatsApp Image 2025-06-28 at 02.54.34_a1be7711.jpg.crdownload | 桗瑡䅳灰䤠慭敧㈠㈰ⴵ㘰㈭‸瑡〠⸲㐵㌮弴ㅡ敢㜷ㄱ樮杰挮摲睯汮慯⹤湬k´ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.crdownload
.crdownload,3,WhatsApp Image 2024-06-11 at 18.18.23_705e1907.jpg.crdownload | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰ㄭ‱瑡ㄠ⸸㠱㈮弳〷攵㤱㜰樮杰挮摲睯汮慯⹤湬k´ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.crdownload
.crdownload,4,WhatsApp Image 2024-06-11 at 18.18.23_10430d30.jpg.crdownload | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰ㄭ‱瑡ㄠ⸸㠱㈮弳〱㌴搰〳樮杰挮摲睯汮慯⹤湬k´ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.crdownload
.cs,0,MainWindow.xaml.cs | 慍湩楗摮睯砮浡⹬獣氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.cs
.csproj,0,CaseForm1.csproj | 慃敳潆浲⸱獣牰橯氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csproj
.css,0,common.css | 潣浭湯挮獳氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.css,1,docdashboard.css | 潤摣獡扨慯摲挮獳氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.css,2,admin.css | 摡業⹮獣⹳湬kL 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.css,3,patient.css | 慰楴湥⹴獣⹳湬kP 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.css,4,doctor.css | 潤瑣牯挮獳氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.css,5,style.css | 瑳汹⹥獣⹳湬kL 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.css
.csv,0,recent_docs_20260801_083615.csv | 敲散瑮摟捯彳〲㘲㠰㄰た㌸ㄶ⸵獣⹶湬kx 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csv
.csv,1,usb_devices_20260801_083615.csv | 獵形敤楶散彳〲㘲㠰㄰た㌸ㄶ⸵獣⹶湬kx 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csv
.csv,2,runmru_20260801_083615.csv | 畲浮畲㉟㈰〶〸弱㠰㘳㔱挮癳氮歮 | n 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csv
.dart,0,main.dart | 慭湩氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.dart
.DAT,0,NTUSER.DAT | 呎单剅䐮呁氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.DAT
.DAT_clean,0,NTUSER.DAT_clean | 呎单剅䐮呁损敬湡氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.DAT_clean
.doc,0,Assignment Title Page.doc | 獁楳湧敭瑮吠瑩敬倠条⹥湬kd 뻯 | Assignment Title Page,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.doc
.doc,1,Assignment 1.doc | 獁楳湧敭瑮ㄠ氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.doc
.docx,3,MLCycle.docx | 䱍祃汣⹥湬kH 뻯 | MLCycle,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,12,ML.docx | 䱍氮歮 | > 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,4,Three Layers.docx | 桔敲⁥慌敹獲氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,8,RoadMap.docx | 潒摡慍⹰湬kH 뻯 | RoadMap,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,13,CSMA1.docx | 千䅍⸱湬kD 뻯 | CSMA1,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,2,Imtiaz_Professional_Internship_CV.docx | 浉楴穡偟潲敦獳潩慮彬湉整湲桳灩䍟⹖湬k | Imtiaz_Professional_Internship_CV,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,11,imtiaz ok cv.docx | 浩楴穡漠⁫癣氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,1,IMTIAZNEW.docx | 䵉䥔婁䕎⁗㈨⸩湬kT 뻯 | IMTIAZNEW (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,7,OEL Exam.docx | 䕏⁌硅浡氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,6,shafqatmehmood-fl23806-VP Lab_Reports.docx | 桳晡慱浴桥潭摯昭㉬㠳㘰嘭⁐慌形敒潰瑲⹳湬k 뻯 | shafqatmehmood-fl23806-VP Lab_Reports,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,17,MidExam.docx | 楍䕤慸⁭㈨⸩湬kP 뻯 | MidExam (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,5,VP Lab_Report.docx | 偖䰠扡剟灥牯⹴湬kT 뻯 | VP Lab_Report,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,9,Lab_Final.docx | 慌形楆慮⹬湬kL 뻯 | Lab_Final,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,10,Assigments#01.docx | 獁楳浧湥獴〣⸱湬kT 뻯 | Assigments#01,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,0,Quiz 2_B Solution (1).docx | 畑穩㈠䉟匠汯瑵潩⁮ㄨ⸩湬kd 뻯 | Quiz 2_B Solution (1),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,14,Windows_User_Activity_Forensics_Report_Draft.docx | 楗摮睯彳獕牥䅟瑣癩瑩役潆敲獮捩彳敒潰瑲䑟慲瑦氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,19,NAS Module.docx | 䅎⁓潍畤敬⠠⤲氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,15,Report.docx | 敒潰瑲⠠⤳氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,18,Documents.docx | 潄畣敭瑮⁳㈨⸩湬kT 뻯 | Documents (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.docx,16,Group10_Week4_Windows_Artefacts_CheatSheet_Report.docx | 片畯ㅰ弰敗步弴楗摮睯彳牁整慦瑣彳桃慥却敨瑥剟灥牯⹴湬k 뻯 | Group10_Week4_Windows_Artefacts_CheatSheet_Report,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx
.drawio,0,communication_diagram.drawio | 潣浭湵捩瑡潩彮楤条慲⹭牤睡潩氮歮 | r 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.drawio
.drawio,1,Untitled Diagram.drawio | 湕楴汴摥䐠慩牧浡搮慲楷⁯㈨⸩湬kp 뻯 | Untitled Diagram.drawio (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.drawio
.drawio,2,communicationDiagram.drawio | 潣浭湵捩瑡潩䑮慩牧浡搮慲楷⁯㈨⸩湬kx 뻯 | communicationDiagram.drawio (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.drawio
.drawio,3,5.2.drawio | ⸵⸲牤睡潩氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.drawio
.event,0,securit.event | 敳畣楲⹴癥湥⹴湬kT 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.event
.evtx,0,security.evtx | 敳畣楲祴氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.evtx
.final,0,{6afbf4ae-3151-4f42-a38d-2fae0579cd53}.final | 㙻晡晢愴ⵥㄳㄵ㐭㑦ⴲ㍡搸㈭慦づ㜵挹㕤紳昮湩污氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.final
.git,0,DoctorAppointmentApp.git | 瑨灴⵳札瑩畨⹢潣⵭浉楴穡ㄱ㈲㌳㐴䐭捯潴䅲灰楯瑮敭瑮灁⹰楧⹴湬k¬ 뻯 | https--github.com-Imtiaz11223344-DoctorAppointmentApp.git,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.git
.gitignore,0,.gitignore | 朮瑩杩潮敲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.gitignore
.gle/8DV8R57nqUZixABw8&oid=e6e4a32f-d453-441f-a2a4-456c4bc4d6ae&source=teams,0,?url=https://forms.gle/8DV8R57nqUZixABw8&oid=e6e4a32f-d453-441f-a2a4-456c4bc4d6ae&source=teams | 業牣獯景⵴摥敧ⴭ甭汲栽瑴獰㌥╡昲㈥晦牯獭朮敬㈥㡦噄券㜵煮婕硩䉁㡷漦摩攽收愴㈳ⵦ㑤㌵㐭ㄴⵦ㉡㑡㐭㘵㑣换搴愶♥潳牵散琽慥獭氮歮 | Ħ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.gle/8DV8R57nqUZixABw8&oid=e6e4a32f-d453-441f-a2a4-456c4bc4d6ae&source=teams
.htm,0,Gantt Chart (1).htm | 慇瑮⁴桃牡⁴㔨⸩湬kX 뻯 | Gantt Chart (5),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.htm
.html,3,saminaprofile.html | 慳業慮牰景汩⹥湬kT 뻯 | saminaprofile,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,9,view_appointments.html | 楶睥慟灰楯瑮敭瑮⹳湬k\ 뻯 | view_appointments,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,10,manage_doctors.html | 慭慮敧摟捯潴獲氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,11,settings.html | 敳瑴湩獧氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,12,ayeshaprofile.html | 祡獥慨牰景汩⹥湬kT 뻯 | ayeshaprofile,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,13,admin_dashboard.html | 摡業彮慤桳潢牡⹤湬kX 뻯 | admin_dashboard,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,14,doctor_login.html | 潤瑣牯江杯湩氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,15,appointment_book.html | 灡潰湩浴湥彴潢歯氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,4,admin_login.html | 摡業彮潬楧⹮湬kP 뻯 | admin_login,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,16,doctor_dashboard.html | 潤瑣牯摟獡扨慯摲氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,17,ahmedprofile.html | 桡敭灤潲楦敬氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,18,about.html | 扡畯⹴湬kD 뻯 | about,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,19,add_doctor.html | 摡彤潤瑣牯氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,0,patients_records.html | 慰楴湥獴牟捥牯獤氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,1,index.html | 湩敤⹸湬kD 뻯 | index,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,2,Online_Doctor_Booking_Project_Clean.html | 湏楬敮䑟捯潴彲潂歯湩彧牐橯捥彴汃慥⹮湬k 뻯 | Online_Doctor_Booking_Project_Clean,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,5,Windows_Forensics_Report.html | 楗摮睯彳潆敲獮捩彳敒潰瑲氮歮 | j 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,6,week3_summary.html | 敷步弳畳浭牡⹹湬kT 뻯 | week3_summary,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,7,Digital Forensics Internship Help.html | 楄楧慴⁬潆敲獮捩⁳湉整湲桳灩䠠汥⹰湬k | Digital Forensics Internship Help,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,8,xref-WindowsRegistryForensicAnalyzer.html | 牸晥圭湩潤獷敒楧瑳祲潆敲獮捩湁污穹牥氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.ini,0,my.ini | 祭氮歮 | > 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.ini
.iso,0,Win11_25H2_English_x64_v2.iso | 楗ㅮ弱㔲㉈䕟杮楬桳硟㐶癟⸲湬kl 뻯 | Win11_25H2_English_x64_v2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.iso
.iso,1,Windows10.iso | 楗摮睯ㅳ⸰湬kL 뻯 | Windows10,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.iso
.java,0,RefactorShapeArea.java | 敒慦瑣牯桓灡䅥敲⹡湬k\ 뻯 | RefactorShapeArea,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.java
.java,1,StudentModule.java | 瑓摵湥䵴摯汵⹥湬kT 뻯 | StudentModule,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.java
.jpeg,1,Mypic.jpeg | 祍楰⹣湬kD 뻯 | Mypic,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,11,WhatsApp Image 2026-03-24 at 1.53.09 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㌰㈭‴瑡ㄠ㔮⸳㤰倠⹍湬k 뻯 | WhatsApp Image 2026-03-24 at 1.53.09 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,7,WhatsApp Image 2026-06-19 at 9.41.08 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㘰ㄭ‹瑡㤠㐮⸱㠰倠⹍湬k 뻯 | WhatsApp Image 2026-06-19 at 9.41.08 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,13,WhatsApp Image 2026-02-12 at 7.30.53 AM (1).jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㈰ㄭ′瑡㜠㌮⸰㌵䄠⁍ㄨ⸩湬k 뻯 | WhatsApp Image 2026-02-12 at 7.30.53 AM (1),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,18,WhatsApp Image 2026-04-05 at 12.26.34 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㐰〭‵瑡ㄠ⸲㘲㌮‴䵐氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,4,WhatsApp Image 2026-02-12 at 7.30.52 AM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㈰ㄭ′瑡㜠㌮⸰㈵䄠⹍湬k 뻯 | WhatsApp Image 2026-02-12 at 7.30.52 AM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,0,WhatsApp Image 2026-04-30 at 7.50.41 PM (2).jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㐰㌭‰瑡㜠㔮⸰ㄴ倠⁍㈨⸩湬k 뻯 | WhatsApp Image 2026-04-30 at 7.50.41 PM (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,19,VP assigments.jpeg | 偖愠獳杩敭瑮⹳湬kT 뻯 | VP assigments,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,8,WhatsApp Image 2026-07-01 at 9.35.38 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰〭‱瑡㤠㌮⸵㠳倠⹍湬k 뻯 | WhatsApp Image 2026-07-01 at 9.35.38 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,17,WhatsApp Image 2026-07-01 at 9.35.57 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰〭‱瑡㤠㌮⸵㜵倠⹍湬k 뻯 | WhatsApp Image 2026-07-01 at 9.35.57 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,5,WhatsApp Image 2026-07-01 at 9.36.49 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰〭‱瑡㤠㌮⸶㤴倠⹍湬k 뻯 | WhatsApp Image 2026-07-01 at 9.36.49 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,2,WhatsApp Image 2026-07-01 at 10.23.01 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰〭‱瑡ㄠ⸰㌲〮‱䵐氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,6,WhatsApp Image 2026-07-02 at 8.45.03 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰〭′瑡㠠㐮⸵㌰倠⹍湬k 뻯 | WhatsApp Image 2026-07-02 at 8.45.03 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,15,1.jpeg | ⸱湬k< 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,10,CyberEye_CTF_Payments.jpeg | 祃敢䕲敹䍟䙔偟祡敭瑮⹳湬kd 뻯 | CyberEye_CTF_Payments,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,3,WhatsApp Image 2026-07-11 at 8.51.31 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰ㄭ‱瑡㠠㔮⸱ㄳ倠⹍湬k 뻯 | WhatsApp Image 2026-07-11 at 8.51.31 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,16,WhatsApp Image 2026-07-11 at 8.51.32 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰ㄭ‱瑡㠠㔮⸱㈳倠⹍湬k 뻯 | WhatsApp Image 2026-07-11 at 8.51.32 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
