category,value_name,recent_item,type,registry_path
.evtx,1,System.evtx | 祓瑳浥氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.evtx
.gitignore,0,.gitignore | 朮瑩杩潮敲⠠⤲氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.gitignore
.gitkeep,0,.gitkeep | 朮瑩敫灥氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.gitkeep
.html,0,ReleaseNotes.html | 敒敬獡乥瑯獥氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,1,Autopsy Forensic Report for case Windows_User_Activity_Forensics.html | 畁潴獰⁹潆敲獮捩删灥牯⁴潦⁲慣敳圠湩潤獷啟敳彲捁楴楶祴䙟牯湥楳獣氮歮 | º 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.html,2,In-vehicle High Power IMSI Catcher.html | 湉瘭桥捩敬䠠杩⁨潐敷⁲䵉䥓䌠瑡档牥⠠⤲氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html
.img,0,dev_disk.img | 敤彶楤歳氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.img
.iso,0,Win11_25H2_English_x64_v2.iso | 楗ㅮ弱㔲㉈䕟杮楬桳硟㐶癟⸲湬kl 뻯 | Win11_25H2_English_x64_v2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.iso
.jpeg,0,WhatsApp Image 2026-05-11 at 9.38.15 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㔰ㄭ‱瑡㤠㌮⸸㔱倠⹍灪来氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,1,WhatsApp Image 2026-07-11 at 8.51.31 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㜰ㄭ‱瑡㠠㔮⸱ㄳ倠⹍湬k 뻯 | WhatsApp Image 2026-07-11 at 8.51.31 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpg,0,72087.jpg | ㈷㠰⸷湬kD 뻯 | 72087,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,1,ID_front_side.jpg | 䑉晟潲瑮獟摩⹥湬kT 뻯 | ID_front_side,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,2,fitimage.jpg | 楦楴慭敧氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.log,0,SquirrelSetup.log | 煓極牲汥敓畴⹰湬kT 뻯 | SquirrelSetup,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.log
.pcap,0,capture.pcap | 慣瑰牵⹥湬kH 뻯 | capture,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pcap
.pcap,1,network.pcap | 敮睴牯⹫湬kH 뻯 | network,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pcap
.pcapng,0,capture.pcapng | 慣瑰牵⁥㈨⸩湬kP 뻯 | capture (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pcapng
.pdf,7,Lecture 10 ML life cycle and Problems.pdf | 敌瑣牵⁥〱䴠⁌楬敦挠捹敬愠摮倠潲汢浥⹳湬k 뻯 | Lecture 10 ML life cycle and Problems,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,11,MLCycle.pdf | 䱍祃汣⹥湬kH 뻯 | MLCycle,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,8,Lecture 11 KNN.pdf | 敌瑣牵⁥ㄱ䬠乎氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,9,Lecture 7 Adversal search.pdf | 敌瑣牵⁥‷摁敶獲污猠慥捲⹨湬kl 뻯 | Lecture 7 Adversal search,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,10,Lecture 12_ Step-By-Step K-Means Example.pdf | 敌瑣牵⁥㈱ 瑓灥䈭⵹瑓灥䬠䴭慥獮䔠慸灭敬氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,13,Three Layers.pdf | 桔敲⁥慌敹獲氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,14,MVC.pdf | 噍⹃湬k@ 뻯 | MVC,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,15,VISUAL PROGRAMMING (SEVP-365) Lecture 12.pdf | 䥖啓䱁倠佒則䵁䥍䝎†匨噅ⵐ㘳⤵䰠捥畴敲ㄠ⸲湬k 뻯 | VISUAL PROGRAMMING (SEVP-365) Lecture 12,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,18,[Semester 2 to 4] BSSE Curriculum-Fall 2023 - Fall 2024 Version 4.0 (1).pdf | 卛浥獥整⁲′潴㐠⁝卂䕓䌠牵楲畣畬⵭慆汬㈠㈰″‭慆汬㈠㈰‴敖獲潩⁮⸴‰ㄨ⸩湬kÈ 뻯 | [Semester 2 to 4] BSSE Curriculum-Fall 2023 - Fall 2024 Version 4.0 (1),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,12,Entity Fram Work.pdf | 湅楴祴䘠慲⁭潗歲氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,17,VISUAL PROGRAMMING (SEVP-365) Lecture 8.pdf | 䥖啓䱁倠佒則䵁䥍䝎†匨噅ⵐ㘳⤵䰠捥畴敲㠠氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,16,VISUAL PROGRAMMING (SEVP-365) Lecture 10.pdf | 䥖啓䱁倠佒則䵁䥍䝎†匨噅ⵐ㘳⤵䰠捥畴敲ㄠ⸰湬k 뻯 | VISUAL PROGRAMMING (SEVP-365) Lecture 10,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,19,MAD GUIDE - FINALS.pdf | 䅍⁄啇䑉⁅‭䥆䅎卌氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,0,LabExamFinal_Imtiaz_Ali(FL23837).pdf | 慌䕢慸䙭湩污䥟瑭慩彺汁⡩䱆㌲㌸⤷氮歮 | z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,2,"Lecture 13,14.pdf | 敌瑣牵⁥㌱ㄬ⸴湬kT 뻯 | Lecture 13,14",REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,3,"Lecture 15,16.pdf | 敌瑣牵⁥㔱ㄬ⸶湬kT 뻯 | Lecture 15,16",REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,1,"Lecture 17, 18.pdf | 敌瑣牵⁥㜱‬㠱氮歮 | V 뻯",REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,4,Group10_Week1_Task10.pdf | 片畯ㅰ弰敗步弱慔歳〱氮歮 | b 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,6,In-vehicle High Power IMSI Catcher.pdf | 湉瘭桥捩敬䠠杩⁨潐敷⁲䵉䥓䌠瑡档牥氮歮 | ~ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,5,NAS Module.pdf | 䅎⁓潍畤敬氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.PML,0,Logfile.PML | 潌晧汩⹥䵐⹌湬kP 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.PML
.png,7,splashscreen.png | 灳慬桳捳敲湥氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,8,githubteamflow.png | 楧桴扵整浡汦睯氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,10,Member1RoadMap.png | 敍扭牥刱慯䵤灡氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,12,Dashboard.png | 慄桳潢牡⹤湬kL 뻯 | Dashboard,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,9,Workflow.png | 潗歲汦睯氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,17,undestand windows events viewer.png | 湵敤瑳湡⁤楷摮睯⁳癥湥獴瘠敩敷⹲湬kx 뻯 | undestand windows events viewer,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,14,AUFA Event Module flow.png | 啁䅆䔠敶瑮䴠摯汵⁥汦睯氮歮 | f 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,2,mcp_controller_py.png | 捭彰潣瑮潲汬牥灟⹹湬k\ 뻯 | mcp_controller_py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,15,function_undestanding_of_event_log_parser_pt.png | 畦据楴湯畟摮獥慴摮湩彧景敟敶瑮江杯灟牡敳彲瑰氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,16,undestand get_user_login_events(events).png | 湵敤瑳湡⁤敧彴獵牥江杯湩敟敶瑮⡳癥湥獴⸩湬k 뻯 | undestand get_user_login_events(events),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,13,How get_latest_login_event()works.png | 潈⁷敧彴慬整瑳江杯湩敟敶瑮潷歲⹳湬kx 뻯 | How get_latest_login_eventworks,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,0,Week1_Day2.png | 敗步弱慄㉹氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,1,Week1_Day3.png | 敗步弱慄㍹氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,3,Week1_Day4.png | 敗步弱慄㑹氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,4,Week1_Day5.png | 敗步弱慄㕹氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,6,CompleteRoadMap.png | 潃灭敬整潒摡慍⹰湬kX 뻯 | CompleteRoadMap,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,5,Member1RoadMap_updated.png | 敍扭牥刱慯䵤灡畟摰瑡摥氮歮 | f 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,11,windows registry road map.png | 楷摮睯⁳敲楧瑳祲爠慯⁤慭⹰湬kl 뻯 | windows registry road map,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,18,Week1.png | 敗步⸱湬kD 뻯 | Week1,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,19,Week1_Day1.png | 敗步弱慄ㅹ氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.py,0,first.py | 楦獲⹴祰氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.py
.py,1,event_log_parser.py | 癥湥彴潬彧慰獲牥瀮⹹湬k` 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.py
.txt,6,.gitignore.txt | 朮瑩杩潮敲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,9,init_.py.txt | 湩瑩⹟祰氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,10,hive_loader.py.txt | 楨敶江慯敤⹲祰氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,11,test_hive_loader.py.txt | 整瑳桟癩彥潬摡牥瀮⹹湬k` 뻯 | test_hive_loader.py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,13,SYSTEM.txt | 奓呓䵅⠠⤲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,14,SIFTWARE.txt | 䥓呆䅗䕒氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,12,NTUSER.DAT.txt | 呎单剅䐮呁氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,16,__init__.py.txt | 彟湩瑩彟瀮⹹湬kP 뻯 | __init__.py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,17,common_reader.py.txt | 潣浭湯牟慥敤⹲祰氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,18,system_info.py.txt | 祳瑳浥楟普⹯祰氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,8,New Text Document.txt | 敎⁷敔瑸䐠捯浵湥⹴湬k\ 뻯 | New Text Document,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,19,v.txt | ⹶湬k< 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,0,usb_devices.py.txt | 獵形敤楶散⹳祰氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,1,user_activity.py.txt | 獵牥慟瑣癩瑩⹹祰氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,2,userassist.py.txt | 獵牥獡楳瑳瀮⹹湬kT 뻯 | userassist.py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,3,json_export.py.txt | 獪湯敟灸牯⹴祰氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,4,csv_export.py.txt | 獣彶硥潰瑲瀮⹹湬kT 뻯 | csv_export.py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,5,main.py.txt | 慭湩瀮⹹湬kH 뻯 | main.py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,15,requirements.txt.txt | 敲畱物浥湥獴琮瑸氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.txt,7,README.md.txt | 䕒䑁䕍洮⹤湬kL 뻯 | README.md,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt
.xml,1,system_log.xml | 祳瑳浥江杯氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.xml
.xml,0,security_log.xml | 敳畣楲祴江杯氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.xml
.zip,0,Collected_Artifacts.zip | 潃汬捥整彤牁楴慦瑣⹳湬k` 뻯 | Collected_Artifacts,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,1,a254cae9-4b86-4241-8798-ca8e15ef62ae-1784857532.zip | ㉡㐵慣㥥㐭㡢ⴶ㈴ㄴ㠭㤷ⴸ慣攸㔱晥㈶敡ㄭ㠷㠴㜵㌵⸲湬k 뻯 | a254cae9-4b86-4241-8798-ca8e15ef62ae-1784857532,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,2,forensics_remnant.zip | 潦敲獮捩彳敲湭湡⹴湬k\ 뻯 | forensics_remnant,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,3,forensics_decryption_strategy.zip | 潦敲獮捩彳敤牣灹楴湯獟牴瑡来⹹湬kt 뻯 | forensics_decryption_strategy,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,5,ProcessMonitor.zip | 牐捯獥䵳湯瑩牯氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,6,Logfile.zip | 潌晧汩⹥湬kH 뻯 | Logfile,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,7,logfie.PML.zip | 潬晧敩倮䱍氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,4,RegistryExplorer.zip | 敒楧瑳祲硅汰牯牥氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,8,C.zip | ⹃湬k< 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,9,foresnics_harvesting_severed_threads.zip | 潦敲湳捩彳慨癲獥楴杮獟癥牥摥瑟牨慥獤氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,10,dev_disk.zip | 敤彶楤歳⠠⤲氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
.zip,11,memory.zip | 敭潭祲氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.zip
Folder,5,Git | 楇⹴湬k@ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,4,SquirrelTemp | 煓極牲汥敔灭氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,0,Downloads | 潄湷潬摡⹳湬kL 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,6,Autopsy | 畁潴獰⹹湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,7,report | 敲潰瑲氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,8,rport | 灲牯⹴湬kD 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,9,Soft | 潓瑦氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,10,Digital-Forensics-Internship---2026-NCERT-ISB- | 楄楧慴⵬潆敲獮捩⵳湉整湲桳灩ⴭ㈭㈰ⴶ䍎剅ⵔ卉ⵂ氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,11,Day3_Regex | 慄㍹剟来硥氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,13,Phase2_Practice | 桐獡㉥偟慲瑣捩⹥湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,14,raw | 慲⹷湬k@ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,17,In-vehicle High Power IMSI Catcher_files | 湉瘭桥捩敬䠠杩⁨潐敷⁲䵉䥓䌠瑡档牥晟汩獥氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,2,Imtiaz | 浉楴穡氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,16,AUFA_Practice | 啁䅆偟慲瑣捩⹥湬kT 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,18,Notes | 潎整⹳湬kD 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,19,Events_Modules | 癅湥獴䵟摯汵獥氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,12,RoadMap | 潒摡慍⹰湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,20,Registry_Module | 敒楧瑳祲䵟摯汵⹥湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,15,exported | 硥潰瑲摥氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,1,system32 | 祳瑳浥㈳氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,22,forensics_remnant | 潦敲獮捩彳敲湭湡⁴㈨⸩湬kd 뻯 | forensics_remnant (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,21,New folder | 敎⁷潦摬牥氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,23,forensics_decryption_strategy (1) | 潦敲獮捩彳敤牣灹楴湯獟牴瑡来⁹ㄨ⸩湬k,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,24,foresnics_harvesting_severed_threads | 潦敲湳捩彳慨癲獥楴杮獟癥牥摥瑟牨慥獤⠠⤲氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,25,registry_parser | 敲楧瑳祲灟牡敳⹲湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,26,samples | 慳灭敬⹳湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,28,live_registry | 楬敶牟来獩牴⹹湬kT 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,29,reports | 敲潰瑲⹳湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,27,Windows_Registry_Forensics_Tool | 楗摮睯彳敒楧瑳祲䙟牯湥楳獣呟潯⹬湬kx 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
Folder,3,output | 畯灴瑵氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder
